time,data
1590394577.294879,79
1590394577.296464,79
1590394577.298272,79
1590394577.300254,79
1590394577.301331,79
1590394577.302463,79
1590394577.303654,79
1590394577.305088,79
1590394577.306673,79
1590394577.308026,79
1590394577.309506,79
1590394577.310964,79
1590394577.312465,79
1590394577.313893,79
1590394577.315369,79
1590394577.316814,79
1590394577.318022,79
1590394577.319269,79
1590394577.320751,79
1590394577.322252,79
1590394577.324474,79
1590394577.326739,79
1590394577.326845,79
1590394577.328064,79
1590394577.329495,79
1590394577.330991,79
1590394577.332539,79
1590394577.333890,79
1590394577.335349,79
1590394577.336416,79
1590394577.338286,79
1590394577.340858,79
1590394577.342623,79
1590394577.343686,79
1590394577.349161,79
1590394577.349275,79
1590394577.349332,79
1590394577.350604,79
1590394577.351626,79
1590394577.352938,75
1590394577.354063,75
1590394577.355389,75
1590394577.358555,75
1590394577.359084,75
1590394577.360623,75
1590394577.362264,75
1590394577.363715,75
1590394577.365144,75
1590394577.366215,75
1590394577.367557,75
1590394577.369514,75
1590394577.370606,75
1590394577.371954,75
1590394577.373460,75
1590394577.374524,75
1590394577.376066,75
1590394577.377465,75
1590394577.379371,75
1590394577.380755,75
1590394577.382214,75
1590394577.383267,75
1590394577.385115,75
1590394577.387080,75
1590394577.388185,75
1590394577.389536,75
1590394577.391870,75
1590394577.392516,75
1590394577.394421,75
1590394577.395835,75
1590394577.396921,75
1590394577.398067,75
1590394577.399366,75
1590394577.400874,75
1590394577.402430,69
1590394577.403667,69
1590394577.405150,69
1590394577.406631,69
1590394577.408069,69
1590394577.409614,69
1590394577.411515,69
1590394577.412952,69
1590394577.414426,69
1590394577.415562,69
1590394577.417330,69
1590394577.418427,69
1590394577.419775,69
1590394577.428800,69
1590394577.428941,69
1590394577.429010,69
1590394577.429062,69
1590394577.431445,69
1590394577.437793,69
1590394577.437982,69
1590394577.438459,69
1590394577.439877,69
1590394577.439990,69
1590394577.440891,69
1590394577.442081,69
1590394577.443734,69
1590394577.445165,69
1590394577.446234,69
1590394577.447295,69
1590394577.449265,69
1590394577.450075,69
1590394577.457964,69
1590394577.458112,61
1590394577.459997,61
1590394577.460178,61
1590394577.460238,61
1590394577.462148,61
1590394577.462423,61
1590394577.462501,61
1590394577.463781,61
1590394577.465181,61
1590394577.466682,61
1590394577.468174,61
1590394577.469623,61
1590394577.471065,61
1590394577.472412,61
1590394577.474137,61
1590394577.475212,61
1590394577.476496,61
1590394577.477973,61
1590394577.479367,61
1590394577.480865,61
1590394577.482329,61
1590394577.484241,61
1590394577.485668,61
1590394577.487152,61
1590394577.488606,61
1590394577.490109,61
1590394577.491518,61
1590394577.492767,61
1590394577.494334,61
1590394577.495482,61
1590394577.499744,61
1590394577.501338,61
1590394577.502790,61
1590394577.504218,51
1590394577.505353,51
1590394577.506775,51
1590394577.508097,51
1590394577.509397,51
1590394577.511203,51
1590394577.512541,51
1590394577.513985,51
1590394577.515024,51
1590394577.516937,51
1590394577.518090,51
1590394577.519204,51
1590394577.520713,51
1590394577.521837,51
1590394577.523741,51
1590394577.525244,51
1590394577.526775,51
1590394577.528140,51
1590394577.529955,51
1590394577.531529,51
1590394577.533468,51
1590394577.534548,51
1590394577.536027,51
1590394577.537454,51
1590394577.539342,51
1590394577.541278,51
1590394577.542983,51
1590394577.544214,51
1590394577.546161,51
1590394577.547636,51
1590394577.549132,51
1590394577.550207,51
1590394577.552017,51
1590394577.553974,51
1590394577.555931,42
1590394577.557391,42
1590394577.558883,42
1590394577.559956,42
1590394577.561480,42
1590394577.562860,42
1590394577.564242,42
1590394577.565686,42
1590394577.567147,42
1590394577.568680,42
1590394577.570154,42
1590394577.572082,42
1590394577.573510,42
1590394577.574578,42
1590394577.576434,42
1590394577.578385,42
1590394577.580363,42
1590394577.581797,42
1590394577.583310,42
1590394577.584344,42
1590394577.586182,42
1590394577.587657,42
1590394577.588753,42
1590394577.590234,42
1590394577.591556,42
1590394577.593012,42
1590394577.594501,42
1590394577.596451,42
1590394577.597891,42
1590394577.599413,42
1590394577.600849,42
1590394577.602305,42
1590394577.603768,42
1590394577.604880,33
1590394577.606234,33
1590394577.607658,33
1590394577.608774,33
1590394577.609921,33
1590394577.611124,33
1590394577.612529,33
1590394577.614029,33
1590394577.615532,33
1590394577.616938,33
1590394577.618400,33
1590394577.619494,33
1590394577.620866,33
1590394577.622312,33
1590394577.623429,33
1590394577.624807,33
1590394577.625937,33
1590394577.627212,33
1590394577.628281,33
1590394577.629835,33
1590394577.631076,33
1590394577.632545,33
1590394577.634002,33
1590394577.636785,33
1590394577.638704,33
1590394577.638882,33
1590394577.640697,33
1590394577.641271,33
1590394577.642821,33
1590394577.644381,33
1590394577.645712,33
1590394577.647192,33
1590394577.648646,33
1590394577.649700,33
1590394577.651131,33
1590394577.652549,33
1590394577.653603,33
1590394577.654965,26
1590394577.656476,26
1590394577.657523,26
1590394577.658982,26
1590394577.660455,26
1590394577.661852,26
1590394577.662943,26
1590394577.664259,26
1590394577.665724,26
1590394577.666890,26
1590394577.668181,26
1590394577.669641,26
1590394577.670784,26
1590394577.672077,26
1590394577.674089,26
1590394577.675512,26
1590394577.676712,26
1590394577.678066,26
1590394577.679409,26
1590394577.680917,26
1590394577.682051,26
1590394577.683816,26
1590394577.685726,26
1590394577.687232,26
1590394577.688705,26
1590394577.690634,26
1590394577.691762,26
1590394577.693536,26
1590394577.694612,26
1590394577.696468,26
1590394577.698469,26
1590394577.699490,26
1590394577.701406,26
1590394577.702835,26
1590394577.704284,26
1590394577.706259,22
1590394577.707999,22
1590394577.710141,22
1590394577.711858,22
1590394577.713102,22
1590394577.714205,22
1590394577.715523,22
1590394577.716966,22
1590394577.718066,22
1590394577.719890,22
1590394577.721363,22
1590394577.722598,22
1590394577.723806,22
1590394577.724936,22
1590394577.726076,22
1590394577.727318,22
1590394577.728894,22
1590394577.730664,22
1590394577.732119,22
1590394577.733560,22
1590394577.734665,22
1590394577.736483,22
1590394577.737962,22
1590394577.739418,22
1590394577.740885,22
1590394577.742402,22
1590394577.743526,22
1590394577.746279,22
1590394577.748002,22
1590394577.750469,22
1590394577.751226,22
1590394577.752614,22
1590394577.754067,22
1590394577.755147,20
1590394577.757008,20
1590394577.758076,20
1590394577.759152,20
1590394577.760415,20
1590394577.762004,20
1590394577.764404,20
1590394577.766251,20
1590394577.766741,20
1590394577.768212,20
1590394577.769752,20
1590394577.770778,20
1590394577.772173,20
1590394577.773606,20
1590394577.775518,20
1590394577.776742,20
1590394577.778013,20
1590394577.779469,20
1590394577.780927,20
1590394577.782423,20
1590394577.783513,20
1590394577.784832,20
1590394577.786784,20
1590394577.789231,20
1590394577.791169,20
1590394577.792302,20
1590394577.793384,20
1590394577.795075,20
1590394577.796529,20
1590394577.797645,20
1590394577.799046,20
1590394577.800902,20
1590394577.802074,20
1590394577.803348,20
1590394577.805320,21
1590394577.806783,21
1590394577.807870,21
1590394577.809751,21
1590394577.811174,21
1590394577.812279,21
1590394577.813606,21
1590394577.815563,21
1590394577.817017,21
1590394577.818473,21
1590394577.819545,21
1590394577.821388,21
1590394577.822451,21
1590394577.823519,21
1590394577.824830,21
1590394577.826316,21
1590394577.828222,21
1590394577.830286,21
1590394577.831782,21
1590394577.833089,21
1590394577.835045,21
1590394577.836101,21
1590394577.837486,21
1590394577.838950,21
1590394577.841404,21
1590394577.843349,21
1590394577.843435,21
1590394577.845100,21
1590394577.846072,21
1590394577.847740,21
1590394577.849953,21
1590394577.850814,21
1590394577.852200,21
1590394577.853593,21
1590394577.855575,21
1590394577.857504,24
1590394577.859483,24
1590394577.861423,24
1590394577.862497,24
1590394577.863860,24
1590394577.865313,24
1590394577.866377,24
1590394577.867433,24
1590394577.869245,24
1590394577.871165,24
1590394577.872240,24
1590394577.874107,24
1590394577.875445,24
1590394577.877309,24
1590394577.878891,24
1590394577.879995,24
1590394577.881425,24
1590394577.882873,24
1590394577.884360,24
1590394577.885791,24
1590394577.887746,24
1590394577.888838,24
1590394577.890204,24
1590394577.891653,24
1590394577.893133,24
1590394577.894189,24
1590394577.895631,24
1590394577.897494,24
1590394577.898666,24
1590394577.900001,24
1590394577.901429,24
1590394577.903374,24
1590394577.904914,24
1590394577.906828,31
1590394577.909342,31
1590394577.911332,31
1590394577.911401,31
1590394577.912707,31
1590394577.913813,31
1590394577.915127,31
1590394577.916550,31
1590394577.918205,31
1590394577.919520,31
1590394577.920985,31
1590394577.934921,31
1590394577.935064,31
1590394577.935122,31
1590394577.935172,31
1590394577.935220,31
1590394577.935266,31
1590394577.943569,31
1590394577.943751,31
1590394577.943851,31
1590394577.943943,31
1590394577.944033,31
1590394577.944122,31
1590394577.944749,31
1590394577.945900,31
1590394577.947304,31
1590394577.949023,31
1590394577.950291,31
1590394577.951786,31
1590394577.953027,31
1590394577.954175,31
1590394577.955317,31
1590394577.957184,39
1590394577.958396,39
1590394577.959875,39
1590394577.961092,39
1590394577.962131,39
1590394577.963426,39
1590394577.964877,39
1590394577.966860,39
1590394577.968285,39
1590394577.969742,39
1590394577.971212,39
1590394577.972669,39
1590394577.974270,39
1590394577.975687,39
1590394577.976973,39
1590394577.978154,39
1590394577.979560,39
1590394577.980994,39
1590394577.982077,39
1590394577.983470,39
1590394577.985354,39
1590394577.986824,39
1590394577.988439,39
1590394577.989765,39
1590394577.991218,39
1590394577.993651,39
1590394577.995145,39
1590394577.997064,39
1590394578.010964,39
1590394578.011078,39
1590394578.011192,39
1590394578.011260,39
1590394578.011310,48
1590394578.011400,48
1590394578.011491,48
1590394578.012476,48
1590394578.013310,48
1590394578.015747,48
1590394578.015853,48
1590394578.017108,48
1590394578.018550,48
1590394578.019795,48
1590394578.021129,48
1590394578.022548,48
1590394578.023575,48
1590394578.024640,48
1590394578.026477,48
1590394578.027888,48
1590394578.029055,48
1590394578.030406,48
1590394578.031570,48
1590394578.032740,48
1590394578.034034,48
1590394578.035185,48
1590394578.040065,48
1590394578.040174,48
1590394578.040327,48
1590394578.040587,48
1590394578.042559,48
1590394578.044487,48
1590394578.045881,48
1590394578.047362,48
1590394578.048832,48
1590394578.050344,48
1590394578.051755,48
1590394578.053304,48
1590394578.054676,48
1590394578.056694,48
1590394578.058138,58
1590394578.060168,58
1590394578.061526,58
1590394578.063189,58
1590394578.064323,58
1590394578.065468,58
1590394578.067003,58
1590394578.068837,58
1590394578.070176,58
1590394578.071859,58
1590394578.073249,58
1590394578.074732,58
1590394578.076626,58
1590394578.078219,58
1590394578.079610,58
1590394578.081044,58
1590394578.082509,58
1590394578.083961,58
1590394578.085419,58
1590394578.086875,58
1590394578.088037,58
1590394578.089369,58
1590394578.090708,58
1590394578.091857,58
1590394578.093795,58
1590394578.094740,58
1590394578.096224,58
1590394578.097806,58
1590394578.099325,58
1590394578.100612,58
1590394578.102023,58
1590394578.103766,58
1590394578.105080,58
1590394578.106257,58
1590394578.107374,58
1590394578.109030,66
1590394578.110557,66
1590394578.111826,66
1590394578.116178,66
1590394578.117776,66
1590394578.119187,66
1590394578.120557,66
1590394578.122083,66
1590394578.123486,66
1590394578.125022,66
1590394578.126422,66
1590394578.127907,66
1590394578.129359,66
1590394578.130699,66
1590394578.131759,66
1590394578.133703,66
1590394578.134844,66
1590394578.136644,66
1590394578.138172,66
1590394578.139582,66
1590394578.141040,66
1590394578.142519,66
1590394578.144451,66
1590394578.145915,66
1590394578.147373,66
1590394578.149335,66
1590394578.150425,66
1590394578.151495,66
1590394578.152878,66
1590394578.154013,66
1590394578.156165,66
1590394578.157266,66
1590394578.158342,66
1590394578.159495,73
1590394578.160589,73
1590394578.162062,73
1590394578.163108,73
1590394578.164951,73
1590394578.166100,73
1590394578.167386,73
1590394578.168957,73
1590394578.171287,73
1590394578.173168,73
1590394578.174018,73
1590394578.175218,73
1590394578.176691,73
1590394578.178159,73
1590394578.179597,73
1590394578.180685,73
1590394578.182057,73
1590394578.183600,73
1590394578.184597,73
1590394578.186085,73
1590394578.187393,73
1590394578.188869,73
1590394578.190341,73
1590394578.191401,73
1590394578.192774,73
1590394578.194230,73
1590394578.195298,73
1590394578.197148,73
1590394578.199117,73
1590394578.200601,73
1590394578.202069,73
1590394578.203520,73
1590394578.204956,73
1590394578.206067,73
1590394578.207483,73
1590394578.208874,73
1590394578.210838,78
1590394578.211935,78
1590394578.213465,78
1590394578.214732,78
1590394578.216195,78
1590394578.217644,78
1590394578.219720,78
1590394578.220829,78
1590394578.222560,78
1590394578.224013,78
1590394578.225459,78
1590394578.227425,78
1590394578.228899,78
1590394578.230427,78
1590394578.231828,78
1590394578.233259,78
1590394578.235213,78
1590394578.236687,78
1590394578.238653,78
1590394578.240114,78
1590394578.242047,78
1590394578.243521,78
1590394578.244970,78
1590394578.246064,78
1590394578.247896,78
1590394578.248952,78
1590394578.250101,78
1590394578.251804,78
1590394578.253744,78
1590394578.254821,78
1590394578.256675,78
1590394578.257740,78
1590394578.258910,78
1590394578.260006,79
1590394578.261622,79
1590394578.263070,79
1590394578.264227,79
1590394578.266460,79
1590394578.267930,79
1590394578.269385,79
1590394578.270482,79
1590394578.271821,79
1590394578.273791,79
1590394578.275161,79
1590394578.276222,79
1590394578.277692,79
1590394578.279196,79
1590394578.280298,79
1590394578.281596,79
1590394578.283061,79
1590394578.284992,79
1590394578.286124,79
1590394578.287453,79
1590394578.288904,79
1590394578.290068,79
1590394578.291144,79
1590394578.292935,79
1590394578.294055,79
1590394578.295256,79
1590394578.296704,79
1590394578.298185,79
1590394578.299698,79
1590394578.301122,79
1590394578.302580,79
1590394578.304055,79
1590394578.305634,79
1590394578.307438,79
1590394578.309387,79
1590394578.310611,78
1590394578.311870,78
1590394578.313307,78
1590394578.315265,78
1590394578.317966,78
1590394578.320213,78
1590394578.320348,78
1590394578.322077,78
1590394578.322610,78
1590394578.324147,78
1590394578.326033,78
1590394578.327473,78
1590394578.328921,78
1590394578.330050,78
1590394578.331837,78
1590394578.332902,78
1590394578.334311,78
1590394578.335738,78
1590394578.337705,78
1590394578.338807,78
1590394578.340629,78
1590394578.342142,78
1590394578.343583,78
1590394578.345565,78
1590394578.346995,78
1590394578.348797,78
1590394578.350095,78
1590394578.351416,78
1590394578.352851,78
1590394578.354310,78
1590394578.355385,78
1590394578.357209,78
1590394578.358272,78
1590394578.359691,78
1590394578.360771,74
1590394578.361968,74
1590394578.363091,74
1590394578.364574,74
1590394578.365639,74
1590394578.367032,74
1590394578.368443,74
1590394578.369914,74
1590394578.371381,74
1590394578.372848,74
1590394578.374020,74
1590394578.375289,74
1590394578.377582,74
1590394578.379784,74
1590394578.381888,74
1590394578.382185,74
1590394578.383596,74
1590394578.385037,74
1590394578.386140,74
1590394578.387531,74
1590394578.389486,74
1590394578.390929,74
1590394578.392460,74
1590394578.393839,74
1590394578.395991,74
1590394578.397625,74
1590394578.398987,74
1590394578.400188,74
1590394578.401624,74
1590394578.403096,74
1590394578.404564,74
1590394578.406017,74
1590394578.407492,74
1590394578.409041,74
1590394578.410477,74
1590394578.411918,68
1590394578.413359,68
1590394578.414444,68
1590394578.415805,68
1590394578.416860,68
1590394578.418204,68
1590394578.420183,68
1590394578.421958,68
1590394578.423142,68
1590394578.424578,68
1590394578.426119,68
1590394578.428021,68
1590394578.429549,68
1590394578.431417,68
1590394578.432870,68
1590394578.434363,68
1590394578.436276,68
1590394578.437348,68
1590394578.438744,68
1590394578.440224,68
1590394578.441281,68
1590394578.442454,68
1590394578.443677,68
1590394578.445167,68
1590394578.447009,68
1590394578.448970,68
1590394578.451088,68
1590394578.452911,68
1590394578.454588,68
1590394578.455356,68
1590394578.456774,68
1590394578.458266,68
1590394578.459410,68
1590394578.460600,59
1590394578.462218,59
1590394578.463624,59
1590394578.466935,59
1590394578.468505,59
1590394578.469973,59
1590394578.471177,59
1590394578.472399,59
1590394578.473863,59
1590394578.475367,59
1590394578.476469,59
1590394578.477808,59
1590394578.479230,59
1590394578.480317,59
1590394578.481869,59
1590394578.483208,59
1590394578.484603,59
1590394578.486095,59
1590394578.487124,59
1590394578.488498,59
1590394578.490040,59
1590394578.491940,59
1590394578.493615,59
1590394578.497034,59
1590394578.497152,59
1590394578.497798,59
1590394578.498858,59
1590394578.499898,59
1590394578.501664,59
1590394578.502855,59
1590394578.504115,59
1590394578.505577,59
1590394578.506658,59
1590394578.508055,59
1590394578.509597,59
1590394578.510817,50
1590394578.511948,50
1590394578.513386,50
1590394578.514468,50
1590394578.515841,50
1590394578.518182,50
1590394578.520319,50
1590394578.522030,50
1590394578.523225,50
1590394578.525111,50
1590394578.526234,50
1590394578.528037,50
1590394578.529110,50
1590394578.530592,50
1590394578.531922,50
1590394578.533392,50
1590394578.534852,50
1590394578.536320,50
1590394578.538027,50
1590394578.539816,50
1590394578.541218,50
1590394578.543359,50
1590394578.543847,50
1590394578.545582,50
1590394578.547079,50
1590394578.548632,50
1590394578.551217,50
1590394578.553214,50
1590394578.553332,50
1590394578.554804,50
1590394578.555468,50
1590394578.568524,50
1590394578.568656,41
1590394578.569172,41
1590394578.569281,41
1590394578.570937,41
1590394578.578888,41
1590394578.578992,41
1590394578.579048,41
1590394578.579098,41
1590394578.579153,41
1590394578.579201,41
1590394578.581797,41
1590394578.581891,41
1590394578.582948,41
1590394578.584163,41
1590394578.585502,41
1590394578.586592,41
1590394578.588273,41
1590394578.589599,41
1590394578.591118,41
1590394578.592579,41
1590394578.593930,41
1590394578.595413,41
1590394578.596879,41
1590394578.598349,41
1590394578.600343,41
1590394578.601798,41
1590394578.603326,41
1590394578.604721,41
1590394578.606157,41
1590394578.607616,41
1590394578.609930,41
1590394578.611569,32
1590394578.613507,32
1590394578.614931,32
1590394578.616899,32
1590394578.619050,32
1590394578.620375,32
1590394578.621601,32
1590394578.622840,32
1590394578.624323,32
1590394578.628310,32
1590394578.629580,32
1590394578.631038,32
1590394578.632487,32
1590394578.633949,32
1590394578.635397,32
1590394578.636880,32
1590394578.638356,32
1590394578.639842,32
1590394578.641264,32
1590394578.643079,32
1590394578.644635,32
1590394578.645796,32
1590394578.647198,32
1590394578.648748,32
1590394578.650362,32
1590394578.651615,32
1590394578.652918,32
1590394578.654511,32
1590394578.656399,32
1590394578.657875,32
1590394578.659771,32
1590394578.661298,32
1590394578.662227,32
1590394578.663833,25
1590394578.665199,25
1590394578.666723,25
1590394578.668119,25
1590394578.669631,25
1590394578.671047,25
1590394578.672487,25
1590394578.674054,25
1590394578.675473,25
1590394578.677560,25
1590394578.678873,25
1590394578.680280,25
1590394578.681758,25
1590394578.683713,25
1590394578.685193,25
1590394578.686632,25
1590394578.688130,25
1590394578.689637,25
1590394578.691032,25
1590394578.693289,25
1590394578.694513,25
1590394578.695897,25
1590394578.697367,25
1590394578.698862,25
1590394578.700790,25
1590394578.702256,25
1590394578.704309,25
1590394578.705656,25
1590394578.707130,25
1590394578.708632,25
1590394578.710128,25
1590394578.711546,25
1590394578.713035,21
1590394578.714481,21
1590394578.715924,21
1590394578.717369,21
1590394578.718842,21
1590394578.720296,21
1590394578.721764,21
1590394578.723270,21
1590394578.724724,21
1590394578.726178,21
1590394578.727644,21
1590394578.729119,21
1590394578.730605,21
1590394578.732027,21
1590394578.733487,21
1590394578.734938,21
1590394578.736409,21
1590394578.737861,21
1590394578.739349,21
1590394578.740800,21
1590394578.742271,21
1590394578.744226,21
1590394578.745671,21
1590394578.747502,21
1590394578.749390,21
1590394578.750292,21
1590394578.752173,21
1590394578.753524,21
1590394578.754956,21
1590394578.756424,21
1590394578.757884,21
1590394578.759357,21
1590394578.760817,21
1590394578.762280,21
1590394578.763779,20
1590394578.765258,20
1590394578.766681,20
1590394578.768130,20
1590394578.769654,20
1590394578.771083,20
1590394578.772542,20
1590394578.773990,20
1590394578.775467,20
1590394578.776927,20
1590394578.778385,20
1590394578.780339,20
1590394578.781784,20
1590394578.783746,20
1590394578.785208,20
1590394578.786772,20
1590394578.788188,20
1590394578.789674,20
1590394578.791704,20
1590394578.793092,20
1590394578.794588,20
1590394578.796584,20
1590394578.797431,20
1590394578.798940,20
1590394578.800353,20
1590394578.801799,20
1590394578.803254,20
1590394578.804734,20
1590394578.806184,20
1590394578.807682,20
1590394578.809147,20
1590394578.810603,20
1590394578.812084,20
1590394578.813525,20
1590394578.815006,21
1590394578.816681,21
1590394578.818013,21
1590394578.819745,21
1590394578.820811,21
1590394578.822352,21
1590394578.823748,21
1590394578.825284,21
1590394578.826684,21
1590394578.828170,21
1590394578.829599,21
1590394578.832047,21
1590394578.833498,21
1590394578.834974,21
1590394578.836425,21
1590394578.837905,21
1590394578.839369,21
1590394578.840883,21
1590394578.842238,21
1590394578.843994,21
1590394578.845582,21
1590394578.846214,21
1590394578.847664,21
1590394578.849133,21
1590394578.850589,21
1590394578.852534,21
1590394578.853991,21
1590394578.855466,21
1590394578.856926,21
1590394578.858436,21
1590394578.860394,21
1590394578.861841,21
1590394578.863323,21
1590394578.865479,25
1590394578.867452,25
1590394578.869024,25
1590394578.870143,25
1590394578.871570,25
1590394578.873036,25
1590394578.874507,25
1590394578.876096,25
1590394578.877948,25
1590394578.879433,25
1590394578.880866,25
1590394578.882310,25
1590394578.883764,25
1590394578.885226,25
1590394578.886734,25
1590394578.888158,25
1590394578.889641,25
1590394578.891090,25
1590394578.892570,25
1590394578.894120,25
1590394578.895966,25
1590394578.897917,25
1590394578.899415,25
1590394578.901358,25
1590394578.902799,25
1590394578.904747,25
1590394578.906228,25
1590394578.907679,25
1590394578.909158,25
1590394578.910612,25
1590394578.912603,25
1590394578.914070,25
1590394578.915668,32
1590394578.916493,32
1590394578.917948,32
1590394578.919995,32
1590394578.921389,32
1590394578.922840,32
1590394578.924779,32
1590394578.926238,32
1590394578.928179,32
1590394578.929656,32
1590394578.931124,32
1590394578.932571,32
1590394578.934034,32
1590394578.935500,32
1590394578.936954,32
1590394578.938433,32
1590394578.939917,32
1590394578.941370,32
1590394578.942810,32
1590394578.944274,32
1590394578.945751,32
1590394578.947233,32
1590394578.948687,32
1590394578.950200,32
1590394578.951599,32
1590394578.953074,32
1590394578.954526,32
1590394578.956476,32
1590394578.957945,32
1590394578.959422,32
1590394578.960895,32
1590394578.962366,32
1590394578.963843,32
1590394578.965451,40
1590394578.966758,40
1590394578.970354,40
1590394578.970502,40
1590394578.971146,40
1590394578.972696,40
1590394578.973598,40
1590394578.975132,40
1590394578.976984,40
1590394578.978448,40
1590394578.980407,40
1590394578.981845,40
1590394578.983309,40
1590394578.985329,40
1590394578.987100,40
1590394578.989436,40
1590394578.989936,40
1590394578.991155,40
1590394578.992608,40
1590394578.994075,40
1590394578.995535,40
1590394578.996988,40
1590394578.998441,40
1590394578.999920,40
1590394579.001382,40
1590394579.003671,40
1590394579.004315,40
1590394579.005499,40
1590394579.007235,40
1590394579.008769,40
1590394579.010374,40
1590394579.011694,40
1590394579.013098,40
1590394579.014567,40
1590394579.016044,50
1590394579.018376,50
1590394579.019658,50
1590394579.021123,50
1590394579.022410,50
1590394579.023871,50
1590394579.025340,50
1590394579.026805,50
1590394579.028235,50
1590394579.029696,50
1590394579.031153,50
1590394579.033095,50
1590394579.034544,50
1590394579.036501,50
1590394579.038042,50
1590394579.040423,50
1590394579.041892,50
1590394579.043372,50
1590394579.044578,50
1590394579.045856,50
1590394579.047376,50
1590394579.048385,50
1590394579.049808,50
1590394579.051159,50
1590394579.052227,50
1590394579.053603,50
1590394579.055049,50
1590394579.056118,50
1590394579.057492,50
1590394579.059011,50
1590394579.060079,50
1590394579.061925,50
1590394579.063878,50
1590394579.064932,50
1590394579.066078,59
1590394579.067271,59
1590394579.068756,59
1590394579.069829,59
1590394579.071675,59
1590394579.072743,59
1590394579.074111,59
1590394579.075637,59
1590394579.076707,59
1590394579.078246,59
1590394579.080199,59
1590394579.081422,59
1590394579.082430,59
1590394579.083483,59
1590394579.085305,59
1590394579.086364,59
1590394579.088232,59
1590394579.089325,59
1590394579.091218,59
1590394579.092276,59
1590394579.095275,59
1590394579.095637,59
1590394579.097297,59
1590394579.098832,59
1590394579.099982,59
1590394579.101628,59
1590394579.102871,59
1590394579.104339,59
1590394579.105796,59
1590394579.107753,59
1590394579.113135,59
1590394579.113247,59
1590394579.113370,59
1590394579.113438,59
1590394579.114994,59
1590394579.116727,67
1590394579.117676,67
1590394579.119047,67
1590394579.120510,67
1590394579.121586,67
1590394579.122915,67
1590394579.124356,67
1590394579.125446,67
1590394579.136765,67
1590394579.136944,67
1590394579.137008,67
1590394579.137058,67
1590394579.137106,67
1590394579.137215,67
1590394579.138226,67
1590394579.139437,67
1590394579.140536,67
1590394579.141959,67
1590394579.143452,67
1590394579.144858,67
1590394579.146287,67
1590394579.147000,67
1590394579.148270,67
1590394579.149756,67
1590394579.150799,67
1590394579.152647,67
1590394579.153697,67
1590394579.158448,67
1590394579.158841,67
1590394579.159376,67
1590394579.159605,67
1590394579.161128,67
1590394579.162500,67
1590394579.171059,67
1590394579.171167,74
1590394579.172317,74
1590394579.172410,74
1590394579.172535,74
1590394579.172659,74
1590394579.173356,74
1590394579.175186,74
1590394579.176953,74
1590394579.178588,74
1590394579.179207,74
1590394579.180379,74
1590394579.182424,74
1590394579.182826,74
1590394579.184130,74
1590394579.185453,74
1590394579.186563,74
1590394579.188078,74
1590394579.189406,74
1590394579.190845,74
1590394579.192297,74
1590394579.193815,74
1590394579.195677,74
1590394579.197115,74
1590394579.198576,74
1590394579.200061,74
1590394579.201558,74
1590394579.202977,74
1590394579.204427,74
1590394579.205616,74
1590394579.206976,74
1590394579.208366,74
1590394579.210039,74
1590394579.211380,74
1590394579.213279,74
1590394579.214320,74
1590394579.215644,74
1590394579.216772,78
1590394579.218115,78
1590394579.219183,78
1590394579.220540,78
1590394579.222017,78
1590394579.223043,78
1590394579.224429,78
1590394579.226388,78
1590394579.227309,78
1590394579.228385,78
1590394579.229796,78
1590394579.230867,78
1590394579.232232,78
1590394579.233666,78
1590394579.234739,78
1590394579.236118,78
1590394579.237725,78
1590394579.240561,78
1590394579.240720,78
1590394579.243763,78
1590394579.243878,78
1590394579.245406,78
1590394579.246668,78
1590394579.247870,78
1590394579.249299,78
1590394579.250382,78
1590394579.251754,78
1590394579.253202,78
1590394579.254286,78
1590394579.255669,78
1590394579.257467,78
1590394579.259530,78
1590394579.259712,78
1590394579.260628,78
1590394579.262033,78
1590394579.263130,78
1590394579.264443,78
1590394579.265909,78
1590394579.266978,79
1590394579.268361,79
1590394579.269790,79
1590394579.270862,79
1590394579.272229,79
1590394579.273694,79
1590394579.274766,79
1590394579.276213,79
1590394579.277600,79
1590394579.278701,79
1590394579.280094,79
1590394579.281521,79
1590394579.282595,79
1590394579.283979,79
1590394579.285402,79
1590394579.286470,79
1590394579.287840,79
1590394579.289321,79
1590394579.290383,79
1590394579.291771,79
1590394579.293431,79
1590394579.294438,79
1590394579.295735,79
1590394579.297109,79
1590394579.298174,79
1590394579.299574,79
1590394579.301017,79
1590394579.302144,79
1590394579.303177,79
1590394579.304455,79
1590394579.306021,79
1590394579.306961,79
1590394579.308346,79
1590394579.309860,79
1590394579.310918,79
1590394579.312288,79
1590394579.313724,79
1590394579.314823,79
1590394579.316775,79
1590394579.317245,78
1590394579.318658,78
1590394579.319741,78
1590394579.321067,78
1590394579.322557,78
1590394579.323621,78
1590394579.324971,78
1590394579.326408,78
1590394579.327488,78
1590394579.329446,78
1590394579.330502,78
1590394579.331788,78
1590394579.333234,78
1590394579.334324,78
1590394579.335676,78
1590394579.337120,78
1590394579.338206,78
1590394579.340058,78
1590394579.341118,78
1590394579.342171,78
1590394579.343982,78
1590394579.349186,78
1590394579.349331,78
1590394579.350182,78
1590394579.351791,78
1590394579.352887,78
1590394579.354266,78
1590394579.355658,78
1590394579.356734,78
1590394579.357886,78
1590394579.359599,78
1590394579.360667,78
1590394579.362038,78
1590394579.363163,78
